SNo.,Origin id,Destination id,Mean time,Standard deviation Time,Geometric mean time,Standard geometric mean time
1728,81,142,2074.93,576.03,2013.84,1.26
1729,81,43,3537.6,555.44,3488.65,1.19
1730,81,40,2640.93,551.6,2590.37,1.21
1731,81,54,1620.87,423.45,1574.94,1.26
1732,81,8,1134.66,476.78,1048.68,1.48
1733,81,125,1926.99,599.23,1845.63,1.33
1734,81,4,890.14,332.72,842.12,1.38
1735,81,61,2704.33,589.2,2641.9,1.24
1736,81,79,706.74,290.03,659.13,1.44
1737,81,7,797.35,324.7,745.28,1.42
1738,81,174,1669.83,540.59,1604.19,1.31
1739,81,66,1396.71,353.77,1357.51,1.27
1740,81,142,2957.63,533.61,2911.18,1.19
1741,81,193,2718.82,599.18,2657.06,1.24
1742,81,74,797.88,665.15,697.97,1.66
1743,81,98,3135.94,607.76,3081.28,1.2
1744,81,128,1967.46,556.47,1899.19,1.3
1745,81,139,2201.92,706.25,2092.96,1.38
1746,81,150,2306.34,523.23,2249.16,1.25
1747,81,185,3427.86,555.5,3381.9,1.18
1748,81,4,1161.26,434.53,1112.22,1.32
1749,81,106,3596.24,840.85,3500.5,1.26
1750,81,163,1414.57,314.2,1379.23,1.25
1751,81,184,2227.37,432.5,2190.51,1.19
1752,81,99,1443.07,455.3,1377.9,1.35
1753,81,22,2882.79,571.32,2825.55,1.23
1754,81,117,3403.0,754.65,3304.4,1.3
1755,81,157,1144.76,380.33,1089.68,1.36
1756,81,39,3399.25,584.34,3352.12,1.18
1757,81,147,3915.2,1038.59,3768.92,1.33
1758,81,162,3249.02,867.28,3139.07,1.3
1759,81,12,3490.81,632.4,3437.0,1.19
1760,81,83,1112.27,423.41,1055.94,1.35
1761,81,144,3625.84,1064.83,3473.8,1.34
1762,81,82,1652.86,506.83,1585.04,1.33
1763,81,64,1015.97,327.57,970.19,1.34
1764,81,1,4303.86,1001.31,4190.88,1.26
1765,81,5,1610.63,528.61,1532.42,1.37
1766,81,143,1423.09,596.72,1337.64,1.39
1767,81,124,2911.21,1188.32,2732.45,1.41
1768,81,60,2076.35,310.32,2053.55,1.16
1769,81,9,926.56,432.7,840.91,1.55
1770,81,27,1918.14,419.62,1874.64,1.24
1771,81,194,2495.98,796.82,2368.5,1.39
1772,81,164,3071.37,804.69,2969.63,1.3
1773,81,114,1620.86,200.47,1607.8,1.14
1774,81,110,2025.41,626.53,1948.5,1.3
1775,81,78,455.13,353.28,337.22,2.42
1776,81,94,747.45,345.02,692.85,1.45
1777,81,41,3666.85,855.08,3575.0,1.25
1778,81,24,2581.93,495.48,2537.99,1.2
1779,81,145,3317.89,754.96,3246.2,1.22
1780,81,86,1337.89,322.64,1305.63,1.24
1781,81,85,659.06,260.4,619.47,1.42
1782,81,182,3811.15,1256.89,3593.38,1.43
1783,81,130,1755.84,711.69,1666.36,1.35
1784,81,123,3292.78,816.44,3185.35,1.3
1785,81,193,1511.21,717.73,1433.43,1.34
1786,81,138,2321.03,712.87,2226.41,1.33
1787,81,99,1379.45,528.99,1319.78,1.31
1788,81,141,1442.86,253.36,1420.15,1.2
1789,81,27,1851.18,405.37,1815.04,1.21
1790,81,161,2213.37,610.97,2138.53,1.29
1791,81,50,2927.62,481.28,2889.97,1.17
1792,81,182,3193.78,992.09,3040.4,1.37
1793,81,54,1499.02,466.42,1446.16,1.29
1794,81,157,1513.83,699.89,1360.47,1.6
1795,81,156,1527.67,715.55,1350.32,1.69
1796,81,113,2093.79,434.34,2053.61,1.21
1797,81,78,280.54,208.09,224.77,2.03
1798,81,193,3913.79,1068.02,3758.64,1.35
1799,81,77,565.4,290.59,511.16,1.56
1800,81,53,2831.59,669.57,2754.7,1.26
1801,81,47,3055.06,580.51,3003.63,1.2
1802,81,63,2546.83,447.12,2509.18,1.19
1803,81,165,930.91,391.74,868.81,1.42
1804,81,59,2104.46,403.15,2069.99,1.19
1805,81,181,1882.08,439.57,1834.15,1.25
1806,81,21,4101.29,865.86,4020.59,1.21
1807,81,87,850.5,249.39,819.78,1.3
1808,81,36,2923.33,150.95,2919.35,1.05
1809,81,127,1651.73,583.4,1557.35,1.4
1810,81,193,2994.92,871.23,2869.79,1.34
1811,81,27,3210.0,477.59,3172.65,1.17
1812,81,158,911.45,351.16,853.27,1.45
1813,81,186,2430.05,525.81,2380.0,1.22
1814,81,183,2352.16,536.4,2299.8,1.23
1815,81,40,4172.32,914.02,4078.32,1.24
1816,81,133,1382.84,429.99,1323.17,1.34
1817,81,103,4092.85,729.09,4024.39,1.21
1818,81,194,904.09,334.22,856.25,1.37
1819,81,176,1487.94,448.14,1433.67,1.3
1820,81,146,1926.85,437.27,1881.52,1.24
1821,81,15,3092.27,915.09,2965.8,1.33
1822,81,27,3366.59,605.36,3315.0,1.19
1823,81,106,2968.75,782.27,2875.15,1.29
1824,81,108,3480.34,819.83,3390.12,1.26
1825,81,20,3787.0,1327.73,3250.3,2.02
1826,81,52,2123.78,405.35,2087.5,1.2
1827,81,198,3815.84,946.78,3696.07,1.29
1828,81,165,1424.32,498.94,1351.81,1.37
1829,81,32,3778.88,722.51,3715.0,1.2
1830,81,106,2899.01,642.8,2835.24,1.23
1831,81,98,2841.4,676.25,2758.01,1.28
1832,81,102,1415.45,451.45,1357.56,1.32
1833,81,155,1583.98,494.51,1513.05,1.35
1834,81,65,1830.11,445.97,1777.89,1.27
1835,81,155,972.83,430.35,899.03,1.5
1836,81,85,1026.43,325.87,988.34,1.3
1837,81,84,1741.35,358.39,1710.21,1.2
1838,81,146,2717.16,655.97,2639.26,1.27
1839,81,90,322.27,298.8,206.45,3.06
1840,81,64,1485.46,360.13,1448.6,1.24
1841,81,135,1079.14,341.49,1035.66,1.32
1842,81,167,1174.55,332.75,1131.55,1.31
1843,81,91,437.84,312.25,346.12,2.11
1844,81,166,480.17,356.08,357.92,2.25
1845,81,88,2126.49,475.85,2078.57,1.23
1846,81,17,2092.75,523.01,2035.74,1.26
1847,81,111,3453.61,418.19,3427.22,1.13
1848,81,172,2247.85,836.21,2097.34,1.46
1849,81,63,1325.63,266.68,1303.15,1.19
1850,81,124,2634.06,825.76,2519.31,1.34
1851,81,129,2441.37,718.87,2342.16,1.33
1852,81,196,1448.79,427.16,1396.22,1.3
1853,81,91,506.74,340.84,422.27,1.84
1854,81,133,2739.5,828.06,2617.72,1.35
1855,81,101,1330.74,420.03,1276.44,1.32
1856,81,74,1431.19,450.18,1367.74,1.35
1857,81,160,1602.3,518.9,1524.13,1.37
1858,81,156,777.82,296.78,731.73,1.41
1859,81,97,1260.25,451.37,1192.24,1.38
1860,81,185,3608.11,519.26,3573.45,1.15
1861,81,162,3535.0,931.78,3410.5,1.31
1862,81,194,1092.21,559.56,1023.97,1.4
1863,81,154,1039.41,453.92,968.69,1.43
1864,81,64,1624.76,439.16,1570.67,1.29
1865,81,115,2387.52,506.79,2339.52,1.22
1866,81,139,1886.63,593.27,1804.08,1.34
1867,81,131,1110.37,373.65,1056.15,1.36
1868,81,67,2135.79,560.83,2067.86,1.29
1869,81,29,3724.96,1013.6,3590.84,1.31
1870,81,104,3429.18,560.42,3383.25,1.18
1871,81,168,2815.64,717.06,2732.02,1.28
1872,81,79,762.65,311.36,711.9,1.44
1873,81,41,2244.87,408.99,2212.05,1.18
1874,81,136,2614.51,561.6,2554.83,1.24
1875,81,105,2982.78,655.92,2914.94,1.24
1876,81,89,1195.65,454.77,1120.46,1.43
1877,81,174,1759.27,408.41,1718.46,1.23
1878,81,187,928.32,348.52,872.09,1.41
1879,81,140,2772.84,791.1,2662.92,1.33
1880,81,2,2208.0,247.71,2194.58,1.12
1881,81,1,3294.4,519.1,3254.21,1.17
1882,81,195,1490.83,386.35,1443.29,1.3
1883,81,92,1288.36,493.83,1217.24,1.38
1884,81,110,1732.53,216.31,1719.11,1.13
1885,81,58,1365.98,377.17,1324.62,1.27
1886,81,113,1542.16,410.34,1487.78,1.31
1887,81,90,304.27,310.66,192.33,3.0
1888,81,191,2313.15,478.72,2267.13,1.22
1889,81,35,4483.0,1036.54,4340.66,1.31
1890,81,109,2346.77,520.72,2296.0,1.23
1891,81,187,867.09,304.08,826.58,1.34
1892,81,76,929.02,403.03,860.67,1.46
1893,81,127,2608.36,1064.5,2423.49,1.45
1894,81,186,1873.1,409.78,1834.98,1.22
1895,81,32,4136.0,412.83,4114.47,1.11
1896,81,70,969.98,328.29,912.74,1.46
1897,81,157,1254.1,449.8,1182.07,1.41
1898,81,182,1469.05,407.79,1416.01,1.31
1899,81,23,3332.71,795.47,3238.77,1.27
1900,81,175,2787.13,685.76,2702.88,1.28
1901,81,178,1481.1,596.96,1392.35,1.42
1902,81,56,1719.0,279.1,1699.18,1.16
1903,81,99,1462.16,318.03,1427.31,1.25
1904,81,151,4039.76,948.5,3829.29,1.55
1905,81,183,2563.48,539.63,2511.93,1.22
1906,81,190,2389.74,597.25,2321.17,1.27
1907,81,161,1496.93,434.8,1446.95,1.28
1908,81,173,3591.19,746.45,3516.22,1.23
1909,81,189,2662.03,647.24,2583.38,1.28
1910,81,186,3999.53,1077.31,3857.12,1.31
1911,81,136,1436.2,431.6,1381.16,1.31
1912,81,24,2667.08,601.96,2605.92,1.24
1913,81,46,2698.92,438.16,2666.1,1.17
1914,81,150,2724.9,706.06,2638.12,1.29
1915,81,143,1343.48,458.72,1284.45,1.33
1916,81,86,1385.78,487.88,1323.16,1.33
1917,81,164,3073.95,578.59,3018.68,1.21
1918,81,58,1778.15,419.01,1736.32,1.24
1919,81,136,1744.89,438.5,1697.14,1.26
1920,81,32,3605.13,700.96,3543.24,1.2
1921,81,153,3537.37,764.54,3464.75,1.22
1922,81,132,2365.14,830.15,2228.53,1.41
1923,81,175,2340.59,544.05,2281.65,1.25
1924,81,118,3374.48,868.46,3257.76,1.31
1925,81,93,1440.99,461.57,1379.54,1.33
1926,81,111,1872.15,443.8,1825.07,1.25
1927,81,181,2561.55,921.88,2434.08,1.35
1928,81,177,1155.32,415.47,1096.05,1.37
1929,81,64,923.15,246.29,892.4,1.29
1930,81,182,1523.09,513.04,1449.48,1.36
1931,81,115,3484.06,709.12,3405.67,1.24
1932,81,136,1339.1,362.7,1293.66,1.3
1933,81,100,2377.47,710.59,2275.1,1.35
1934,81,98,1671.38,465.34,1612.73,1.3
1935,81,113,3037.4,433.52,3006.18,1.16
1936,81,15,2025.76,479.36,1973.65,1.25
1937,81,32,3729.13,682.94,3633.75,1.29
1938,81,154,918.95,377.48,861.97,1.4
1939,81,142,1650.53,652.5,1562.72,1.36
1940,81,121,2007.56,342.64,1976.36,1.2
1941,81,71,1079.44,365.77,1031.08,1.34
1942,81,135,2056.91,615.36,1974.82,1.33
1943,81,94,993.45,429.82,920.18,1.46
1944,81,3,3066.93,510.06,3025.72,1.18
1945,81,56,2389.59,506.53,2337.85,1.23
1946,81,53,2306.16,451.36,2265.06,1.21
1947,81,13,2474.01,502.08,2427.09,1.21
1948,81,15,2428.87,566.52,2368.59,1.25
1949,81,24,1974.5,597.46,1891.3,1.33
1950,81,133,2395.32,730.42,2293.2,1.34
1951,81,167,1871.28,595.23,1791.8,1.33
1952,81,82,1917.51,589.24,1831.84,1.35
1953,81,145,2605.85,476.04,2564.0,1.2
1954,81,1,3257.29,604.24,3207.39,1.19
1955,81,71,1330.88,375.17,1291.3,1.26
1956,81,145,3630.75,866.49,3530.98,1.27
1957,81,138,2097.44,617.24,2025.4,1.29
1958,81,96,1938.95,516.7,1874.48,1.3
1959,81,72,2067.94,507.71,2008.97,1.27
1960,81,162,1293.83,371.84,1248.99,1.29
1961,81,29,3995.81,777.82,3914.56,1.23
1962,81,132,1334.51,446.5,1270.03,1.36
1963,81,65,1543.61,402.8,1492.16,1.3
1964,81,131,2575.97,835.82,2434.87,1.43
1965,81,110,3791.08,765.53,3714.78,1.22
1966,81,42,1817.75,345.41,1787.0,1.2
1967,81,155,1652.83,713.42,1525.88,1.48
1968,81,78,287.24,216.81,216.67,2.36
1969,81,66,1728.15,513.04,1659.52,1.33
1970,81,191,1773.05,350.64,1740.34,1.21
1971,81,163,1353.32,432.13,1292.48,1.35
1972,81,70,1309.59,419.95,1262.28,1.29
1973,81,158,1329.16,488.21,1258.22,1.38
1974,81,19,2499.06,591.13,2436.09,1.25
1975,81,90,249.58,219.29,164.54,2.91
1976,81,65,2221.83,619.07,2140.74,1.32
1977,81,123,3076.52,955.95,2955.19,1.32
1978,81,92,842.9,348.5,785.1,1.44
1979,81,23,4292.96,1348.61,4062.24,1.42
1980,81,172,2425.41,926.87,2244.6,1.5
1981,81,191,4322.48,994.35,4220.38,1.24
1982,81,67,2211.19,640.83,2124.21,1.33
1983,81,181,4296.72,915.94,4086.22,1.51
1984,81,75,150.27,145.18,105.95,2.35
1985,81,86,1543.05,414.53,1496.19,1.27
1986,81,189,1354.42,435.99,1295.46,1.34
1987,81,134,1991.92,796.87,1848.13,1.47
1988,81,194,916.67,303.63,872.87,1.36
1989,81,187,923.05,340.7,874.63,1.37
1990,81,142,3098.62,668.55,3031.17,1.23
1991,81,23,1730.59,430.78,1682.22,1.26
1992,81,129,3014.95,1000.71,2837.37,1.44
1993,81,142,2424.62,459.33,2382.53,1.2
1994,81,168,1353.38,327.2,1319.05,1.25
1995,81,21,2906.73,347.09,2886.38,1.13
1996,81,78,276.77,197.68,220.0,2.13
1997,81,113,2692.8,768.52,2593.71,1.31
1998,81,15,2258.86,609.75,2192.91,1.26
1999,81,26,3164.97,597.71,3111.71,1.2
2000,81,132,1918.05,600.76,1831.21,1.35
2001,81,5,2017.54,554.41,1950.14,1.29
2002,81,184,1923.26,345.05,1894.13,1.19
2003,81,179,2457.22,537.26,2387.01,1.33
2004,81,56,1756.63,427.6,1707.41,1.27
2005,81,46,2895.59,442.75,2863.79,1.16
2006,81,169,1879.54,551.91,1810.44,1.31
2007,81,44,3560.55,851.65,3476.14,1.23
2008,81,198,2119.8,444.66,2078.92,1.21
2009,81,1,3706.44,596.43,3659.89,1.17
2010,81,96,2091.91,528.06,2028.65,1.28
2011,81,79,518.79,254.79,472.03,1.53
2012,81,59,2210.8,498.39,2164.42,1.22
2013,81,196,1414.47,397.66,1368.2,1.28
2014,81,80,399.62,234.83,328.89,2.04
2015,81,191,1862.09,437.03,1813.37,1.26
2016,81,108,2824.26,797.02,2723.12,1.31
2017,81,160,785.24,292.91,741.44,1.39
2018,81,130,2997.05,825.98,2878.55,1.34
2019,81,25,3894.21,677.6,3837.29,1.19
2020,81,176,2105.45,659.01,2010.64,1.35
2021,81,163,1546.25,405.32,1498.44,1.28
2022,81,180,3638.51,770.94,3563.07,1.22
2023,81,185,4753.96,1175.33,4548.52,1.4
2024,81,164,3632.35,836.41,3538.12,1.26
2025,81,1,3472.12,521.28,3434.68,1.16
2026,81,129,3092.05,979.59,2959.79,1.33
2027,81,62,2475.38,577.09,2413.87,1.25
2028,81,40,3036.28,635.37,2971.66,1.23
2029,81,100,1183.6,401.3,1122.93,1.41
2030,81,40,1662.8,380.03,1628.34,1.22
2031,81,46,1636.25,416.68,1589.26,1.27
2032,81,166,470.51,396.62,334.63,2.35
2033,81,77,1125.77,535.79,1010.81,1.6
2034,81,88,2275.67,684.5,2179.86,1.34
2035,81,195,1831.46,489.64,1776.05,1.27
2036,81,137,1057.97,372.76,1004.34,1.37
2037,81,57,1754.56,565.52,1660.14,1.4
2038,81,69,1099.85,344.22,1059.53,1.3
2039,81,135,987.37,386.16,932.63,1.38
2040,81,193,3496.3,910.66,3377.14,1.31
2041,81,105,3145.26,563.69,3097.25,1.19
2042,81,60,1376.52,292.78,1348.78,1.22
2043,81,150,2499.33,539.41,2445.8,1.23
2044,81,117,1803.86,409.43,1760.36,1.24
2045,81,17,4311.57,929.14,4207.74,1.25
2046,81,22,2804.42,612.25,2744.09,1.23
2047,81,80,423.18,289.31,328.88,2.25
2048,81,40,3694.69,705.39,3626.67,1.21
2049,81,58,2322.14,527.33,2269.47,1.23
2050,81,140,2452.85,615.47,2379.18,1.28
2051,81,73,1643.45,546.97,1574.82,1.32
2052,81,22,3031.18,596.63,2977.41,1.2
2053,81,99,1432.55,424.03,1379.01,1.31
2054,81,52,1748.11,584.83,1678.6,1.31
2055,81,100,2450.12,562.63,2385.25,1.26
2056,81,77,757.39,385.95,664.25,1.7
2057,81,125,2161.8,637.77,2073.9,1.33
2058,81,195,1434.79,377.55,1392.47,1.27
2059,81,177,1550.78,483.47,1493.39,1.3
2060,81,11,3858.53,1106.26,3690.82,1.37
2061,81,135,925.67,321.85,877.7,1.38
2062,81,124,2833.96,928.37,2684.23,1.39
2063,81,35,3941.69,681.17,3885.21,1.18
2064,81,192,3885.57,735.16,3818.46,1.2
2065,81,33,3059.32,575.49,3011.44,1.19
2066,81,187,1720.3,436.35,1669.38,1.27
2067,81,5,1421.87,562.0,1330.66,1.43
2068,81,168,3075.61,787.72,2985.82,1.27
2069,81,107,2233.14,493.8,2186.96,1.22
2070,81,38,2248.85,752.15,2135.57,1.37
2071,81,168,2745.82,687.47,2663.88,1.28
2072,81,38,3651.89,768.5,3574.39,1.23
2073,81,7,1781.98,680.72,1656.87,1.47
2074,81,31,3430.0,541.12,3390.12,1.16
2075,81,103,2271.13,395.54,2240.83,1.17
2076,81,102,1517.25,344.78,1480.78,1.24
2077,81,16,1990.9,467.56,1940.99,1.25
2078,81,60,1887.0,331.94,1860.53,1.18
2079,81,172,2188.37,709.78,2080.39,1.38
2080,81,129,1347.2,526.5,1255.46,1.45
2081,81,189,2594.92,653.42,2517.77,1.28
2082,81,151,2976.09,784.81,2883.09,1.28
2083,81,9,791.47,386.49,712.79,1.58
2084,81,164,3910.4,988.07,3754.85,1.38
2085,81,88,2231.27,576.7,2161.81,1.28
2086,81,151,3094.65,618.07,3039.21,1.2
2087,81,127,1664.98,537.09,1602.47,1.29
2088,81,71,1025.03,341.2,978.25,1.34
2089,81,178,2329.78,631.0,2249.02,1.31
2090,81,58,1286.43,395.89,1234.38,1.32
2091,81,119,2924.11,1019.83,2639.3,1.69
2092,81,67,1913.61,446.84,1869.05,1.24
2093,81,99,2132.33,1130.35,1841.63,1.74
2094,81,55,2869.64,728.58,2785.85,1.27
2095,81,159,2699.24,591.31,2640.77,1.23
2096,81,2,3469.0,764.61,3393.46,1.23
2097,81,86,1450.23,388.22,1406.88,1.27
2098,81,182,2658.84,875.83,2535.46,1.35
2099,81,113,3143.85,575.55,3094.09,1.19
2100,81,14,2115.36,525.33,2054.43,1.27
2101,81,67,1414.59,397.23,1367.4,1.29
2102,81,88,2458.46,645.27,2381.57,1.28
2103,81,187,1788.73,464.55,1735.31,1.27
2104,81,175,2547.32,623.71,2476.52,1.27
2105,81,124,1814.93,562.85,1750.31,1.29
2106,81,144,2298.61,627.25,2231.12,1.27
2107,81,82,1600.0,639.3,1498.09,1.42
2108,81,133,1450.36,444.83,1389.75,1.33
2109,81,22,1921.5,414.89,1877.85,1.24
2110,81,159,1543.42,396.78,1497.41,1.27
2111,81,131,1221.5,441.76,1153.84,1.39
2112,81,198,3606.51,748.86,3528.14,1.24
2113,81,155,851.35,306.26,802.98,1.4
2114,81,68,1171.1,353.19,1129.31,1.29
2115,81,59,2080.1,420.95,2042.63,1.2
2116,81,144,4352.07,1236.21,4152.06,1.39
2117,81,143,1870.67,551.4,1808.67,1.28
2118,81,56,2790.72,484.53,2748.27,1.19
2119,81,55,1693.41,517.66,1642.47,1.26
2120,81,159,1487.74,371.08,1452.03,1.23
2121,81,82,890.23,360.39,837.39,1.4
2122,81,30,3841.11,358.3,3824.84,1.1
2123,81,3,3216.72,715.11,3148.03,1.22
2124,81,146,1647.53,423.75,1600.09,1.27
2125,81,120,3872.13,1174.21,3707.15,1.34
2126,81,53,1632.92,483.35,1573.45,1.3
2127,81,113,1472.71,378.04,1430.84,1.26
2128,81,21,2191.71,344.86,2166.67,1.16
2129,81,160,809.73,308.17,763.52,1.39
2130,81,165,789.44,319.39,742.83,1.39
2131,81,58,2550.64,668.21,2473.39,1.28
2132,81,50,1591.46,345.39,1558.56,1.22
2133,81,101,2487.12,634.96,2410.65,1.28
2134,81,106,1912.02,417.84,1867.66,1.24
2135,81,95,575.57,369.11,483.94,1.81
2136,81,154,2251.85,745.82,2138.52,1.38
2137,81,84,1798.3,511.08,1740.33,1.28
2138,81,85,1178.72,391.28,1123.31,1.36
2139,81,48,2390.15,549.13,2331.15,1.25
2140,81,13,3078.24,893.79,2967.55,1.3
2141,81,177,1747.88,440.2,1699.39,1.26
2142,81,160,1769.83,735.05,1625.52,1.52
2143,81,104,4376.93,1571.79,3908.64,1.8
2144,81,103,3377.93,533.2,3337.71,1.17
2145,81,57,1732.46,416.84,1687.58,1.25
2146,81,45,3227.99,924.83,3099.9,1.33
2147,81,95,251.74,293.22,158.98,2.49
2148,81,22,3259.73,719.26,3183.42,1.24
2149,81,8,1099.88,332.96,1056.91,1.32
2150,81,175,2509.18,642.51,2433.66,1.28
2151,81,85,964.87,323.73,920.5,1.35
2152,81,65,1287.76,354.81,1250.78,1.26
2153,81,102,1255.59,368.72,1212.19,1.29
2154,81,137,1127.01,532.99,1049.6,1.42
2155,81,164,1779.97,447.22,1724.02,1.29
2156,81,90,327.92,306.15,211.01,2.97
2157,81,95,467.89,306.63,395.6,1.77
2158,81,190,1211.25,311.61,1175.71,1.27
2159,81,159,3317.0,782.59,3229.41,1.26
2160,81,70,1435.08,402.92,1386.04,1.3
2161,81,195,1351.47,380.05,1304.79,1.3
2162,81,33,3523.29,784.78,3431.1,1.27
2163,81,131,1755.44,558.59,1675.35,1.35
2164,81,122,2847.28,828.1,2745.93,1.3
2165,81,139,928.8,342.31,882.3,1.36
2166,81,90,174.42,159.61,111.73,3.0
2167,81,78,305.98,230.88,229.73,2.39
2168,81,47,1688.22,455.98,1638.15,1.27
2169,81,120,3241.91,842.57,3138.01,1.29
2170,81,8,1257.43,563.1,1148.59,1.52
2171,81,91,461.06,292.19,383.31,1.97
2172,81,55,3461.84,826.22,3364.39,1.27
2173,81,97,1509.62,370.26,1464.25,1.28
2174,81,96,946.14,384.79,882.91,1.43
2175,81,30,2657.71,665.24,2584.63,1.26
2176,81,45,2591.8,691.99,2505.96,1.29
2177,81,70,1468.88,448.35,1412.5,1.31
2178,81,94,1712.3,699.97,1582.18,1.49
2179,81,61,2398.53,485.53,2351.86,1.22
2180,81,171,1565.04,420.51,1515.69,1.28
2181,81,158,848.03,378.4,788.28,1.43
2182,81,29,3380.38,822.7,3270.34,1.3
2183,81,138,1195.54,505.07,1120.91,1.41
2184,81,53,1733.88,619.19,1648.7,1.35
2185,81,68,1747.37,521.91,1679.54,1.32
2186,81,18,3147.08,573.37,3096.42,1.2
2187,81,9,942.61,467.54,850.78,1.57
2188,81,155,1448.37,449.78,1385.46,1.34
2189,81,96,1010.72,423.08,943.69,1.43
2190,81,49,1354.73,471.8,1300.94,1.31
2191,81,29,2494.57,473.76,2451.36,1.2
2192,81,96,1915.93,529.92,1847.92,1.31
2193,81,190,1162.15,441.03,1099.56,1.37
2194,81,188,4184.84,1183.44,4056.24,1.27
2195,81,107,2119.5,410.7,2077.2,1.23
2196,81,184,4647.47,985.49,4539.47,1.25
2197,81,45,1477.71,422.57,1433.24,1.27
2198,81,10,478.52,233.58,422.52,1.76
2199,81,188,3483.94,751.39,3405.63,1.24
2200,81,52,2769.8,657.66,2697.03,1.26
2201,81,14,1277.22,408.38,1222.05,1.33
2202,81,46,2422.52,494.01,2379.38,1.2
2203,81,50,3103.4,658.59,3038.48,1.23
2204,81,45,2080.6,441.12,2036.85,1.23
2205,81,141,1894.58,483.35,1843.88,1.25
2206,81,159,3740.78,932.73,3620.99,1.3
2207,81,178,3184.68,1034.82,3021.49,1.39
2208,81,67,1609.28,425.48,1560.16,1.28
2209,81,156,479.78,236.06,439.78,1.48
2210,81,56,1973.91,489.28,1919.15,1.26
2211,81,58,1281.37,402.29,1230.47,1.32
2212,81,181,3226.83,717.69,3144.26,1.26
2213,81,177,2414.24,786.88,2284.19,1.41
2214,81,180,4017.17,684.87,3961.99,1.18
2215,81,50,3983.12,929.9,3877.97,1.26
2216,81,31,3613.58,482.97,3584.33,1.13
2217,81,50,3227.21,689.46,3155.88,1.24
2218,81,167,1810.68,498.03,1750.73,1.29
2219,81,145,1696.81,457.76,1643.24,1.28
2220,81,143,2546.49,692.28,2465.9,1.28
2221,81,52,3243.13,802.16,3147.13,1.28
2222,81,136,3460.73,1041.61,3310.71,1.35
2223,81,56,1641.83,419.03,1588.31,1.3
2224,81,93,1425.92,424.47,1369.39,1.32
2225,81,90,200.7,196.61,120.62,3.19
2226,81,62,1474.95,340.9,1441.94,1.23
2227,81,167,1264.54,413.19,1206.64,1.35
2228,81,48,2495.65,756.18,2387.15,1.35
2229,81,55,2789.97,633.88,2724.22,1.24
2230,81,125,2633.82,855.49,2501.35,1.38
2231,81,156,1458.25,678.39,1295.34,1.66
2232,81,190,1238.12,392.63,1184.95,1.34
2233,81,73,1657.23,455.17,1607.51,1.27
2234,81,24,2682.27,500.99,2638.22,1.2
2235,81,84,1809.66,353.82,1779.4,1.2
2236,81,115,1994.99,460.27,1947.56,1.24
2237,81,30,3625.38,917.87,3536.45,1.23
2238,81,108,1562.15,417.33,1508.12,1.3
2239,81,50,2768.86,711.12,2692.49,1.26
2240,81,8,1010.99,341.56,963.77,1.35
2241,81,150,2128.52,505.51,2075.68,1.25
2242,81,3,3322.61,756.93,3247.91,1.23
2243,81,46,3951.09,864.37,3858.06,1.25
2244,81,88,2410.78,641.1,2331.5,1.29
2245,81,122,3413.44,1014.19,3272.02,1.33
2246,81,72,1965.44,368.48,1933.1,1.2
2247,81,174,3125.01,907.83,3004.63,1.32
2248,81,7,878.32,343.8,819.18,1.45
2249,81,137,1080.77,376.01,1031.37,1.34
2250,81,5,1872.35,603.43,1795.93,1.32
2251,81,183,3982.8,883.46,3879.22,1.26
2252,81,117,1946.83,105.83,1944.0,1.06
2253,81,112,2200.7,411.6,2165.54,1.19
2254,81,43,3007.88,146.01,3004.31,1.05
2255,81,20,4687.0,1538.13,4409.27,1.44
2256,81,79,736.59,329.09,683.87,1.46
2257,81,29,3924.85,1170.92,3699.4,1.47
2258,81,163,2653.62,620.79,2583.96,1.26
2259,81,186,2180.74,543.26,2129.01,1.23
2260,81,124,2091.38,684.3,1986.69,1.38
2261,81,15,2765.62,757.94,2666.77,1.31
2262,81,131,1059.52,383.01,1002.07,1.38
2263,81,64,1035.53,391.12,976.78,1.39
2264,81,53,1723.39,462.24,1674.15,1.26
2265,81,40,1575.04,516.04,1508.33,1.32
2266,81,115,3166.13,686.28,3100.16,1.22
2267,81,72,1873.08,419.52,1827.73,1.25
2268,81,59,1988.27,439.61,1946.36,1.22
2269,81,109,1922.33,399.7,1879.75,1.24
2270,81,163,2339.04,516.81,2286.65,1.23
2271,81,94,698.28,332.02,632.24,1.55
2272,81,3,4119.83,1099.53,3985.02,1.29
2273,81,62,2281.23,367.0,2253.31,1.17
2274,81,156,835.1,363.65,767.99,1.5
2275,81,198,3940.88,947.92,3825.92,1.28
2276,81,16,1524.64,418.5,1474.58,1.29
2277,81,42,1989.94,243.41,1975.46,1.13
2278,81,195,2746.08,833.77,2628.81,1.35
2279,81,42,3157.11,686.16,3087.45,1.23
2280,81,65,1650.55,523.1,1582.97,1.32
2281,81,96,2049.84,717.42,1935.79,1.4
2282,81,193,3022.14,770.3,2923.99,1.3
2283,81,135,1533.93,430.09,1481.41,1.29
2284,81,91,862.93,489.23,724.84,1.94
2285,81,91,624.48,352.95,537.88,1.79
2286,81,45,1811.55,430.09,1766.3,1.25
2287,81,20,4423.58,798.94,4351.97,1.2
2288,81,25,1601.28,375.53,1560.02,1.25
2289,81,103,1683.57,380.59,1643.87,1.24
